pct_std,county,precinct,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREODEL,G20PRESLAR,G20PREGHAW,G20PRECBLA,G20PREOWRI
ESC0003,ESC,"3",1547,1189,32,2,6,5,4,5
ESC0030,ESC,"30",1297,793,36,2,1,1,2,7
ESC0031,ESC,"31",421,1102,25,0,5,4,1,8
ESC0032,ESC,"32",234,236,5,0,0,1,0,6
ESC0033,ESC,"33",927,74,10,0,0,1,0,2
ESC0034,ESC,"34",405,1387,10,1,4,5,0,3
ESC0035,ESC,"35",996,807,35,0,2,1,0,6
ESC0036,ESC,"36",1914,694,22,0,0,9,0,1
ESC0038,ESC,"38",2202,952,27,4,1,7,1,13
ESC0040,ESC,"40",771,659,17,1,0,1,1,7
ESC0041,ESC,"41",820,1121,32,3,1,4,0,7
ESC0042,ESC,"42",1479,908,26,2,1,7,1,15
ESC0043,ESC,"43",3352,1249,40,1,3,5,4,13
ESC0046,ESC,"46",1303,862,27,0,2,2,1,9
ESC0047,ESC,"47",327,678,12,0,2,3,1,1
ESC0048,ESC,"48",173,965,7,0,1,1,0,5
ESC0049,ESC,"49",633,684,20,0,2,2,1,2
ESC0005,ESC,"5",1824,675,21,1,1,2,2,6
ESC0050,ESC,"50",237,261,8,1,0,1,0,2
ESC0051,ESC,"51",1381,1243,34,2,1,4,0,8
ESC0054,ESC,"54",1047,708,26,1,3,2,3,3
ESC0055,ESC,"55",1128,641,37,1,2,3,1,2
ESC0056,ESC,"56",553,995,32,3,3,8,0,3
ESC0058,ESC,"58",527,355,13,0,0,1,0,1
ESC0006,ESC,"6",992,376,23,1,2,3,2,1
ESC0060,ESC,"60",126,594,6,1,3,1,1,1
ESC0061,ESC,"61",1171,945,54,1,4,6,0,4
ESC0062,ESC,"62",1222,1225,30,1,0,6,4,3
ESC0063,ESC,"63",51,746,3,0,0,0,0,2
ESC0064,ESC,"64",1150,1039,34,1,4,3,1,4
ESC0067,ESC,"67",3249,1545,79,2,1,2,0,20
ESC0068,ESC,"68",1171,681,20,0,0,2,2,3
ESC0069,ESC,"69",1819,1893,57,2,4,5,3,4
ESC0007,ESC,"7",3747,1315,52,5,1,7,0,17
ESC0070,ESC,"70",948,1187,29,0,2,8,1,4
ESC0071,ESC,"71",686,711,17,0,1,2,0,3
ESC0072,ESC,"72",374,356,6,0,0,3,0,8
ESC0073,ESC,"73",2006,1145,67,4,4,5,1,10
ESC0074,ESC,"74",3379,1197,51,2,3,10,0,7
ESC0075,ESC,"75",1676,1288,31,2,3,8,1,11
ESC0077,ESC,"77",603,878,18,1,5,3,0,7
ESC0080,ESC,"80",511,345,13,1,0,1,0,3
ESC0082,ESC,"82",276,393,8,2,1,2,1,4
ESC0083,ESC,"83",1089,672,18,1,0,6,3,10
ESC0086,ESC,"86",1290,972,30,1,1,3,3,6
ESC0088,ESC,"88",730,736,32,1,0,1,2,5
ESC0090,ESC,"90",242,864,11,1,0,1,1,6
ESC0091,ESC,"91",2548,2003,56,4,7,8,1,17
ESC0094,ESC,"94",1676,726,15,0,0,0,1,14
ESC0095,ESC,"95",1202,537,25,2,1,1,0,5
ESC0097,ESC,"97",881,578,20,2,1,0,1,4
ESC0098,ESC,"98",484,2068,23,4,3,4,1,8
ESC0099,ESC,"99",729,469,10,2,0,1,3,3
ESC0114,ESC,"114",1726,632,34,0,0,5,4,3
GUL0003,GUL,"3",636,216,3,0,0,1,1,1
GUL0004,GUL,"4",516,600,7,2,0,1,0,0
GUL0001,GUL,"1",1451,241,8,2,0,1,1,2
GUL0002,GUL,"2",872,248,14,1,0,1,4,1
GUL0008,GUL,"8",162,24,2,0,0,0,0,0
GUL0009,GUL,"9",395,119,1,0,0,0,0,0
GUL0006,GUL,"6",175,31,3,0,0,0,0,0
GUL0005,GUL,"5",1147,206,6,1,0,1,0,2
GUL0010,GUL,"10",298,77,2,0,0,0,0,1
GUL0007,GUL,"7",461,223,2,0,0,0,0,2
HAM0002,HAM,"2",307,583,3,1,2,1,2,2
HAM0003,HAM,"3",397,300,3,0,0,0,0,0
HAM0004,HAM,"4",859,320,11,1,0,3,0,4
HAM0005,HAM,"5",170,39,2,1,0,0,0,0
HAM0006,HAM,"6",448,162,2,1,0,2,0,0
HAM0007,HAM,"7",419,213,6,0,0,0,0,0
HAM0008,HAM,"8",970,189,4,2,0,1,0,3
HAM0001,HAM,"1",245,157,2,0,0,1,0,2
IND0001,IND,"1",36,5,0,0,0,0,1,0
IND0010,IND,"10",3380,2121,31,2,0,7,0,9
IND0011,IND,"11",735,527,0,0,0,1,1,3
IND0012,IND,"12",913,371,4,0,0,0,0,2
IND0013,IND,"13",3761,2378,26,1,1,3,1,15
IND0014,IND,"14",1223,1005,7,0,0,0,1,16
IND0015,IND,"15",305,144,0,0,0,0,1,3
IND0016,IND,"16",2309,1266,7,0,1,3,2,20
IND0017,IND,"17",2360,1550,25,2,0,4,3,15
IND0018,IND,"18",1956,1082,8,2,1,0,0,13
IND0019,IND,"19",1940,1204,14,1,0,5,0,13
IND0002,IND,"2",300,639,3,0,0,1,0,2
IND0020,IND,"20",309,214,2,0,1,0,2,1
IND0021,IND,"21",420,1926,9,0,2,5,0,8
IND0022,IND,"22",2153,1321,21,1,0,2,2,8
IND0023,IND,"23",1097,887,17,1,2,4,2,4
IND0024,IND,"24",299,312,5,0,1,4,0,0
IND0026,IND,"26",845,846,5,0,4,1,0,4
IND0027,IND,"27",2265,1427,31,3,3,7,2,11
IND0028,IND,"28",6699,4649,84,9,8,14,2,25
IND0029,IND,"29",136,51,0,0,0,0,0,0
IND0003,IND,"3",835,247,1,1,0,0,1,0
IND0030,IND,"30",1801,1037,35,3,1,7,1,10
IND0031,IND,"31",1942,1007,15,1,0,4,4,7
IND0032,IND,"32",3573,1870,38,1,1,6,3,13
IND0033,IND,"33",1521,932,15,3,1,2,0,6
IND0034,IND,"34",2160,1203,17,2,1,6,1,6
IND0035,IND,"35",1716,1042,7,0,1,3,0,5
IND0036,IND,"36",1309,691,10,3,0,6,0,7
IND0004,IND,"4",22,3,0,0,0,0,0,0
IND0005,IND,"5",2775,1426,33,3,1,8,1,8
IND0006,IND,"6",841,457,4,0,0,3,2,5
IND0007,IND,"7",1101,640,7,1,1,4,1,3
IND0008,IND,"8",2462,1419,31,1,2,0,2,10
IND0009,IND,"9",3373,1945,22,2,0,7,2,7
LAK0001,LAK,"1",804,219,2,1,1,0,1,0
LAK0002,LAK,"2",844,218,4,0,0,1,0,0
LAK0003,LAK,"3",997,265,5,0,0,1,0,0
LAK0004,LAK,"4",1478,435,16,2,2,4,2,0
LAK0005,LAK,"5",1292,525,14,2,0,3,2,0
LAK0006,LAK,"6",1946,1593,31,1,2,9,0,0
LAK0008,LAK,"8",2237,1042,23,2,1,6,0,0
LAK0009,LAK,"9",713,183,7,0,1,0,0,0
LAK0010,LAK,"10",772,343,13,0,1,3,2,2
LAK0011,LAK,"11",1142,840,6,0,1,5,0,0
LAK0012,LAK,"12",1453,753,11,0,2,4,0,0
LAK0013,LAK,"13",867,361,9,0,0,0,0,0
LAK0014,LAK,"14",1559,1335,17,3,3,5,3,0
LAK0015,LAK,"15",1023,1314,22,2,1,3,2,0
LAK0016,LAK,"16",1613,742,22,1,2,1,1,0
LAK0017,LAK,"17",1165,384,14,0,0,1,2,0
LAK0018,LAK,"18",1210,417,10,1,0,3,0,0
LAK0019,LAK,"19",1063,660,15,1,1,6,1,0
LAK0020,LAK,"20",1931,1034,6,1,0,4,2,0
LAK0021,LAK,"21",1503,572,21,1,1,3,0,0
LAK0022,LAK,"22",4236,3561,80,5,2,17,2,0
LAK0023,LAK,"23",2965,2558,48,3,4,7,2,0
LAK0024,LAK,"24",920,303,5,1,1,1,0,0
LAK0025,LAK,"25",2246,929,30,1,2,5,0,0
LAK0026,LAK,"26",1010,1053,14,0,0,3,3,0
LAK0027,LAK,"27",159,513,1,0,1,1,0,0
LAK0028,LAK,"28",307,347,3,0,0,1,1,0
LAK0029,LAK,"29",621,406,8,2,2,1,1,0
LAK0030,LAK,"30",1522,697,16,3,0,2,0,0
LAK0031,LAK,"31",864,719,6,2,1,3,1,0
LAK0032,LAK,"32",2324,1266,23,1,1,4,3,0
LAK0033,LAK,"33",873,319,12,0,1,1,0,0
LAK0034,LAK,"34",423,166,7,1,2,0,0,0
LAK0035,LAK,"35",1305,943,18,1,2,3,0,0
LAK0036,LAK,"36",914,497,1,1,0,2,0,0
LAK0037,LAK,"37",822,468,2,1,2,1,0,0
LAK0038,LAK,"38",1758,952,23,3,1,3,3,0
LAK0039,LAK,"39",1303,704,17,0,0,3,0,0
LAK0040,LAK,"40",539,384,6,1,1,2,0,0
LAK0041,LAK,"41",577,223,3,0,0,0,0,0
LAK0042,LAK,"42",1788,1235,32,3,2,2,1,0
LAK0043,LAK,"43",1610,1444,23,2,0,9,1,2
LAK0044,LAK,"44",734,712,6,2,0,2,2,0
LAK0045,LAK,"45",1102,864,13,3,0,2,1,0
LAK0046,LAK,"46",633,407,5,0,1,0,1,0
LAK0047,LAK,"47",1953,1182,18,5,2,3,0,0
LAK0048,LAK,"48",1484,1208,17,1,3,2,2,0
LAK0049,LAK,"49",1535,702,21,2,0,1,2,0
LAK0050,LAK,"50",435,488,10,0,0,0,0,0
LAK0051,LAK,"51",276,172,1,2,1,0,0,0
LAK0052,LAK,"52",2432,2289,35,2,3,6,0,0
LAK0054,LAK,"54",769,233,11,0,0,0,0,0
LAK0056,LAK,"56",324,232,1,0,0,0,0,0
LAK0057,LAK,"57",86,473,6,1,1,3,1,0
LAK0058,LAK,"58",1593,1481,37,1,1,2,0,0
LAK0059,LAK,"59",1708,804,11,2,1,1,0,0
LAK0060,LAK,"60",414,245,2,0,0,0,0,0
LAK0061,LAK,"61",1656,966,4,1,3,2,1,0
LAK0062,LAK,"62",3322,1046,31,2,0,5,1,0
LAK0063,LAK,"63",603,344,2,1,1,2,0,0
LAK0065,LAK,"65",1498,857,4,2,0,0,0,0
LAK0067,LAK,"67",2129,918,13,2,0,3,0,0
LAK0068,LAK,"68",811,727,11,1,1,6,0,1
LAK0069,LAK,"69",418,203,2,0,1,1,0,0
LAK0070,LAK,"70",519,276,2,0,0,0,0,0
LAK0071,LAK,"71",865,170,2,0,0,2,0,0
LAK0072,LAK,"72",764,457,3,0,0,1,0,0
LAK0073,LAK,"73",854,475,2,0,1,0,1,0
LAK0074,LAK,"74",805,445,3,0,0,0,1,0
LAK0075,LAK,"75",992,517,3,2,0,1,1,0
LAK0076,LAK,"76",225,138,0,0,0,0,0,0
LAK0077,LAK,"77",178,120,0,1,0,0,0,0
LAK0078,LAK,"78",1779,1061,9,1,0,1,0,0
LAK0079,LAK,"79",3047,2962,38,2,1,4,7,3
LAK0080,LAK,"80",1582,959,22,1,3,3,2,0
LAK0081,LAK,"81",1653,1375,23,1,1,1,0,1
LAK0082,LAK,"82",1557,2479,47,1,3,6,0,1
LAK0083,LAK,"83",1378,829,2,0,1,0,2,0
LAK0084,LAK,"84",2660,3950,55,7,9,13,2,1
LAK0085,LAK,"85",794,422,2,1,0,0,0,0
LAK0086,LAK,"86",681,472,6,0,0,2,0,0
LAK0087,LAK,"87",825,740,10,0,0,0,0,0
LAK0088,LAK,"88",2030,1245,21,5,2,5,2,0
LAK0089,LAK,"89",2770,2794,30,3,3,5,3,1
LAK0090,LAK,"90",587,498,18,1,0,0,0,1
LAK0091,LAK,"91",1053,307,2,1,1,0,0,1
LAK0092,LAK,"92",1345,539,13,1,1,4,2,0
LAK0093,LAK,"93",1470,834,16,3,0,4,2,0
LAK0094,LAK,"94",1711,621,17,3,1,8,0,0
LAK0095,LAK,"95",1435,1184,28,2,0,3,1,1
LAK0096,LAK,"96",690,404,0,0,1,1,0,0
LAK0097,LAK,"97",1461,1933,37,2,3,5,1,0
LAK0098,LAK,"98",202,177,0,0,0,0,1,0
LAK0099,LAK,"99",718,421,1,0,0,0,0,0
LAK0100,LAK,"100",2615,1190,34,1,1,7,3,1
LAK0101,LAK,"101",727,475,3,0,0,0,0,0
LAK0102,LAK,"102",645,504,1,0,0,0,0,0
LAK0103,LAK,"103",888,583,2,2,1,0,0,0
LAK0104,LAK,"104",668,515,2,0,0,0,1,0
LAK0105,LAK,"105",1034,492,9,0,0,1,0,0
LAK0106,LAK,"106",902,809,5,0,0,0,0,0
LAK0107,LAK,"107",462,191,1,0,0,1,0,0
LAK0007,LAK,"7",675,467,9,0,0,2,0,0
LEO3507,LEO,"3507",409,1247,18,0,2,3,0,5
LEO3509,LEO,"3509",647,1441,32,0,3,6,1,8
LEO3477,LEO,"3477",242,307,4,1,0,0,0,2
LEO3513,LEO,"3513",440,1495,28,1,3,3,0,9
LEO5203,LEO,"5203",216,1099,8,0,0,3,0,2
LEO5205,LEO,"5205",78,235,4,0,0,2,1,0
LEO5207,LEO,"5207",698,2171,20,1,4,6,1,18
LEO4157,LEO,"4157",289,376,7,0,0,2,0,2
LEO4159,LEO,"4159",233,328,1,1,1,0,0,0
LEO4161,LEO,"4161",1332,1069,13,1,0,2,0,7
LEO4173,LEO,"4173",433,309,6,0,0,1,0,4
LEO4163,LEO,"4163",836,811,19,3,0,3,2,6
LEO5214,LEO,"5214",453,952,18,1,0,3,2,3
LEO5110,LEO,"5110",334,833,17,2,1,4,0,3
LEO4153,LEO,"4153",672,753,12,1,0,2,0,4
LEO2380,LEO,"2380",40,140,1,0,1,0,0,1
LEO2355,LEO,"2355",46,78,1,1,0,1,0,1
LEO2366,LEO,"2366",177,111,2,0,1,1,0,1
LEO2365,LEO,"2365",1990,881,19,2,0,1,1,8
LEO1359,LEO,"1359",22,116,0,0,0,0,0,0
LEO1501,LEO,"1501",89,631,5,1,0,7,0,4
LEO2511,LEO,"2511",333,2244,18,5,6,3,0,8
LEO3103,LEO,"3103",560,840,6,0,0,1,1,7
LEO3409,LEO,"3409",192,538,3,1,1,0,1,4
LEO3412,LEO,"3412",109,297,6,1,1,0,0,5
LEO3413,LEO,"3413",0,7,0,0,0,0,0,0
LEO3455,LEO,"3455",670,927,16,0,0,1,1,6
LEO3467,LEO,"3467",1023,1296,33,1,2,0,2,5
LEO3469,LEO,"3469",765,1335,18,1,1,4,4,6
LEO3473,LEO,"3473",645,776,14,3,1,0,2,2
LEO3475,LEO,"3475",58,149,2,0,0,0,0,0
LEO4458,LEO,"4458",623,442,11,1,0,5,0,3
LEO5153,LEO,"5153",829,808,14,0,4,2,1,5
LEO1503,LEO,"1503",222,1384,16,0,0,2,0,5
LEO1505,LEO,"1505",140,1036,5,3,3,3,0,7
LEO2251,LEO,"2251",173,236,6,0,0,0,0,1
LEO2303,LEO,"2303",8,272,1,0,0,0,0,2
LEO2307,LEO,"2307",8,1,0,0,0,0,0,0
LEO4103,LEO,"4103",1142,1436,25,2,2,2,2,8
LEO4115,LEO,"4115",0,0,0,0,0,0,0,0
LEO4125,LEO,"4125",2001,1998,26,5,1,4,4,11
LEO5225,LEO,"5225",1361,1936,25,0,1,6,0,17
LEO5107,LEO,"5107",131,242,3,0,1,0,0,1
LEO5113,LEO,"5113",0,0,0,0,0,0,0,0
LEO5211,LEO,"5211",233,736,10,1,2,2,1,5
LEO5212,LEO,"5212",68,92,0,0,0,0,0,0
LEO5261,LEO,"5261",1120,1165,16,3,1,2,0,10
LEO4111,LEO,"4111",0,0,0,0,0,0,0,0
LEO4101,LEO,"4101",453,748,16,0,0,7,0,7
LEO4461,LEO,"4461",1164,918,12,2,0,1,0,4
LEO5219,LEO,"5219",833,1188,17,1,1,3,0,9
LEO3403,LEO,"3403",341,590,9,0,1,0,0,2
LEO5284,LEO,"5284",862,884,12,0,1,3,1,5
LEO3101,LEO,"3101",542,939,13,0,0,4,0,11
LEO3405,LEO,"3405",294,362,5,0,1,0,0,6
LEO4119,LEO,"4119",1812,2117,32,2,0,5,1,16
LEO1255,LEO,"1255",194,517,4,1,1,0,1,2
LEO1257,LEO,"1257",375,201,4,1,0,3,0,3
LEO5220,LEO,"5220",379,800,3,0,0,1,0,8
LEO5224,LEO,"5224",110,152,2,0,0,1,0,0
LEO1313,LEO,"1313",266,1875,12,1,4,7,1,11
LEO1321,LEO,"1321",207,2535,14,1,4,7,4,15
LEO1317,LEO,"1317",51,980,1,2,1,0,1,2
LEO1351,LEO,"1351",28,104,1,0,0,2,0,0
LEO1502,LEO,"1502",136,498,5,1,1,0,0,3
LEO1259,LEO,"1259",52,33,0,0,0,0,0,0
LEO1213,LEO,"1213",0,0,0,0,0,0,0,0
LEO3451,LEO,"3451",23,42,0,0,0,0,0,0
LEO1203,LEO,"1203",362,1548,20,1,1,3,0,6
LEO1251,LEO,"1251",6,58,0,0,0,0,0,0
LEO3457,LEO,"3457",304,349,7,2,2,3,3,2
LEO4167,LEO,"4167",1425,1154,18,2,0,4,1,6
LEO5209,LEO,"5209",93,298,2,1,0,0,0,4
LEO5251,LEO,"5251",920,914,8,1,1,2,1,6
LEO5258,LEO,"5258",2,0,0,0,0,0,0,0
LEO5263,LEO,"5263",891,807,14,0,0,2,4,4
LEO5165,LEO,"5165",32,118,0,0,1,0,0,0
LEO4155,LEO,"4155",163,347,0,0,0,0,0,1
LEO1311,LEO,"1311",4,153,1,0,0,0,0,1
LEO5115,LEO,"5115",477,1044,12,1,0,1,0,4
LEO2513,LEO,"2513",246,837,16,1,0,3,1,6
LEO5227,LEO,"5227",73,156,3,0,0,0,0,0
LEO2359,LEO,"2359",130,327,8,1,2,1,0,2
LEO4459,LEO,"4459",1958,1531,23,0,0,7,0,16
LEO3468,LEO,"3468",9,40,0,0,0,0,0,1
LEO2363,LEO,"2363",239,283,1,0,1,0,0,2
LEO3459,LEO,"3459",593,647,10,1,0,2,0,5
LEO1201,LEO,"1201",0,0,0,0,0,0,0,0
LEO1231,LEO,"1231",0,0,0,0,0,0,0,0
LEO1304,LEO,"1304",0,0,0,0,0,0,0,0
LEO2253,LEO,"2253",301,254,3,1,1,1,0,2
LEO2504,LEO,"2504",79,455,13,0,0,4,0,4
LEO3414,LEO,"3414",23,26,2,0,0,0,1,0
LEO2451,LEO,"2451",393,375,4,1,1,1,1,2
LEO4455,LEO,"4455",1441,1014,31,1,1,2,0,7
LEO5228,LEO,"5228",34,33,1,0,0,0,0,1
LEO1258,LEO,"1258",0,0,0,0,0,0,0,0
LEO4408,LEO,"4408",829,783,4,0,1,0,1,8
LEO2401,LEO,"2401",71,268,2,1,0,1,0,0
LEO5103,LEO,"5103",191,688,9,1,2,2,0,7
LEO4107,LEO,"4107",156,240,1,0,0,0,0,0
LEO4109,LEO,"4109",93,116,2,0,0,0,2,0
LEO4453,LEO,"4453",727,540,7,1,1,1,0,4
LEO3401,LEO,"3401",388,853,16,0,2,4,0,4
LEO4401,LEO,"4401",312,302,2,1,1,0,0,4
LEO4405,LEO,"4405",953,793,12,0,0,0,0,2
LEO2252,LEO,"2252",632,569,6,0,1,0,0,2
LEO4403,LEO,"4403",788,600,9,1,1,0,0,6
LEO3461,LEO,"3461",802,786,16,0,0,1,1,2
LEO4184,LEO,"4184",260,337,1,0,0,2,0,1
LEO3453,LEO,"3453",552,820,10,0,0,4,2,3
LEO1230,LEO,"1230",103,351,4,0,0,2,0,3
LEO1301,LEO,"1301",120,633,4,1,1,2,0,5
LEO1315,LEO,"1315",10,189,1,0,0,0,0,0
LEO1319,LEO,"1319",41,1056,1,1,0,1,0,3
LEO1327,LEO,"1327",40,624,1,0,0,0,0,3
LEO1353,LEO,"1353",36,128,1,0,0,0,0,1
LEO1355,LEO,"1355",182,1143,1,0,1,5,1,4
LEO1361,LEO,"1361",192,713,5,1,0,0,0,1
LEO1302,LEO,"1302",382,661,15,0,1,4,0,4
LEO2502,LEO,"2502",199,591,10,1,3,4,0,7
LEO2503,LEO,"2503",52,164,2,0,0,2,0,0
LEO2506,LEO,"2506",499,1305,29,0,1,2,0,13
LEO2507,LEO,"2507",248,2050,27,2,5,11,1,10
LEO2509,LEO,"2509",211,945,14,1,4,2,1,4
LEO3107,LEO,"3107",341,660,4,2,2,1,1,6
LEO3411,LEO,"3411",584,1709,26,0,2,7,2,10
LEO3501,LEO,"3501",457,1215,21,1,3,0,0,5
LEO4105,LEO,"4105",16,116,0,0,0,0,0,2
LEO4168,LEO,"4168",34,47,0,0,0,1,0,0
LEO4451,LEO,"4451",352,440,4,0,0,0,0,3
LEO4456,LEO,"4456",104,95,0,0,0,1,0,0
LEO3110,LEO,"3110",475,954,13,0,0,0,2,4
LEO5201,LEO,"5201",229,976,13,0,2,2,0,4
LEO5221,LEO,"5221",552,1342,24,0,3,3,0,9
LEO5260,LEO,"5260",1057,2237,28,1,3,10,3,9
LEO2306,LEO,"2306",136,950,10,0,0,1,0,8
LEO1507,LEO,"1507",693,1126,15,2,0,1,0,2
LEO3551,LEO,"3551",12,14,0,0,0,0,0,0
LEO5204,LEO,"5204",1,0,0,0,0,0,0,0
LEO2358,LEO,"2358",110,173,0,0,0,0,0,0
LEO1205,LEO,"1205",169,789,9,1,0,2,0,2
LEO1303,LEO,"1303",127,342,7,0,1,1,0,3
LEO1362,LEO,"1362",13,48,1,0,0,0,0,0
LEO3104,LEO,"3104",188,364,2,1,0,1,1,1
LEO3109,LEO,"3109",235,477,6,1,0,0,0,0
LEO4106,LEO,"4106",0,14,0,0,0,0,0,0
LEO4162,LEO,"4162",21,23,0,0,0,0,0,1
LEO4457,LEO,"4457",55,57,0,0,0,0,0,1
LEO5154,LEO,"5154",295,248,8,0,2,2,0,3
LEO5223,LEO,"5223",41,131,0,0,0,0,0,0
LEO5252,LEO,"5252",78,158,3,0,0,0,0,0
LEO5265,LEO,"5265",11,58,0,0,0,0,0,0
LEO5264,LEO,"5264",18,61,0,0,0,0,0,0
LEO1309,LEO,"1309",30,1062,1,2,1,2,0,4
LEO1314,LEO,"1314",129,152,2,1,0,2,0,0
LEO4154,LEO,"4154",10,93,0,0,0,0,0,0
LEO4152,LEO,"4152",42,36,0,0,0,0,0,0
LEO3402,LEO,"3402",0,0,0,0,0,0,0,0
LEO3502,LEO,"3502",110,574,8,3,0,0,1,2
LEO9000,LEO,"9000",0,0,0,0,0,0,0,0
LEO2305,LEO,"2305",493,2786,42,2,7,13,2,13
LEO5101,LEO,"5101",35,71,0,0,0,0,0,0
LEO5105,LEO,"5105",721,1844,17,0,2,4,2,15
MRN0001,MRN,"0001",523,348,11,0,0,1,0,1
MRN0002,MRN,"0002",57,479,2,0,1,0,0,0
MRN0003,MRN,"0003",1191,786,22,0,2,5,1,6
MRN0004,MRN,"0004",1889,1469,23,3,3,5,1,8
MRN0005,MRN,"0005",1137,523,13,0,0,0,0,4
MRN0006,MRN,"0006",1279,819,26,2,2,5,0,4
MRN0007,MRN,"0007",1140,924,19,1,0,4,1,7
MRN0008,MRN,"0008",585,680,10,2,0,1,0,3
MRN0009,MRN,"0009",247,1227,4,1,0,1,1,3
MRN0010,MRN,"0010",212,753,2,0,1,2,0,1
MRN0011,MRN,"0011",229,463,2,0,1,3,0,1
MRN0012,MRN,"0012",1179,725,16,1,1,3,2,3
MRN0013,MRN,"0013",227,126,1,0,1,0,0,0
MRN0014,MRN,"0014",2136,966,19,1,2,3,1,6
MRN0015,MRN,"0015",1279,620,16,1,1,1,2,3
MRN0016,MRN,"0016",1186,527,16,1,0,2,1,2
MRN0017,MRN,"0017",934,444,16,1,1,5,0,3
MRN0018,MRN,"0018",1741,1405,21,4,0,3,0,8
MRN0019,MRN,"0019",694,647,8,1,0,0,0,2
MRN0040,MRN,"0040",1693,803,16,0,1,2,0,5
MRN0050,MRN,"0050",713,385,13,0,0,2,1,3
MRN0060,MRN,"0060",194,111,2,0,0,0,0,0
MRN0070,MRN,"0070",93,146,3,0,0,0,0,0
MRN1500,MRN,"1500",377,76,3,0,0,0,1,0
MRN1510,MRN,"1510",645,180,5,0,2,2,0,1
MRN1520,MRN,"1520",1111,287,9,1,0,1,0,3
MRN1530,MRN,"1530",1296,318,9,0,0,0,0,3
MRN1540,MRN,"1540",1267,298,10,0,3,2,0,7
MRN1550,MRN,"1550",1882,629,12,2,0,1,1,4
MRN1560,MRN,"1560",1187,334,10,0,0,2,0,0
MRN1570,MRN,"1570",1501,576,6,0,0,6,0,1
MRN1580,MRN,"1580",941,474,10,1,0,2,0,0
MRN1590,MRN,"1590",1154,539,9,0,0,3,0,1
MRN1600,MRN,"1600",1407,604,13,0,3,4,3,5
MRN1610,MRN,"1610",1676,810,21,2,4,3,1,8
MRN2500,MRN,"2500",813,412,7,0,0,1,2,6
MRN2510,MRN,"2510",261,205,6,1,0,1,0,1
MRN2520,MRN,"2520",820,687,8,1,2,3,1,0
MRN2530,MRN,"2530",586,677,9,0,0,1,1,4
MRN2540,MRN,"2540",546,411,8,0,0,1,0,1
MRN2550,MRN,"2550",854,424,14,0,0,1,1,1
MRN2551,MRN,"2551",565,263,1,0,0,0,0,1
MRN2560,MRN,"2560",537,329,1,0,0,0,0,2
MRN2570,MRN,"2570",1159,1028,19,1,1,2,1,5
MRN2580,MRN,"2580",916,591,1,3,0,3,0,2
MRN2590,MRN,"2590",352,389,3,1,1,1,0,2
MRN2600,MRN,"2600",2070,1118,13,4,3,6,1,7
MRN2610,MRN,"2610",800,554,7,0,0,3,0,3
MRN2620,MRN,"2620",171,143,3,0,0,0,0,0
MRN2621,MRN,"2621",1,9,0,0,0,1,0,0
MRN2630,MRN,"2630",89,347,0,0,0,2,1,3
MRN3510,MRN,"3510",1013,289,9,0,0,4,1,1
MRN3520,MRN,"3520",1328,391,7,4,1,2,0,0
MRN3530,MRN,"3530",2151,947,6,0,0,0,0,2
MRN3540,MRN,"3540",1349,614,4,1,0,2,2,1
MRN3550,MRN,"3550",4879,2433,6,3,1,3,1,11
MRN3560,MRN,"3560",705,276,10,0,1,2,0,1
MRN3570,MRN,"3570",1569,548,16,1,3,0,1,4
MRN3580,MRN,"3580",2230,950,21,1,1,5,3,3
MRN3590,MRN,"3590",1424,531,14,0,0,2,0,4
MRN3600,MRN,"3600",1090,372,15,0,1,0,0,2
MRN3610,MRN,"3610",474,195,7,0,0,1,0,1
MRN3620,MRN,"3620",1030,592,7,0,0,0,0,1
MRN3621,MRN,"3621",984,445,1,0,1,0,1,0
MRN3622,MRN,"3622",1074,503,5,1,1,0,0,0
MRN3630,MRN,"3630",1270,477,20,1,2,1,0,0
MRN3640,MRN,"3640",1141,367,11,1,1,1,0,2
MRN3650,MRN,"3650",1165,346,12,1,0,2,1,4
MRN3660,MRN,"3660",1173,600,9,0,1,2,0,4
MRN3670,MRN,"3670",1914,2165,32,6,3,5,3,7
MRN3680,MRN,"3680",595,608,10,0,1,0,2,4
MRN3690,MRN,"3690",1755,1261,25,4,1,2,2,4
MRN3700,MRN,"3700",945,1218,22,1,3,2,2,2
MRN3710,MRN,"3710",1881,1196,25,1,2,3,1,5
MRN3720,MRN,"3720",631,225,4,0,1,3,0,1
MRN3721,MRN,"3721",54,51,2,0,0,0,0,0
MRN3730,MRN,"3730",1305,539,11,0,1,3,1,1
MRN3740,MRN,"3740",1100,462,5,0,1,5,2,6
MRN3750,MRN,"3750",1406,558,13,0,0,2,2,3
MRN3760,MRN,"3760",1102,480,14,0,1,2,0,3
MRN3770,MRN,"3770",1227,418,9,0,1,3,3,6
MRN3780,MRN,"3780",2251,853,26,0,1,2,1,9
MRN3790,MRN,"3790",515,137,3,0,0,1,0,0
MRN3800,MRN,"3800",1046,586,18,0,0,1,0,3
MRN3810,MRN,"3810",1045,578,19,0,0,1,0,3
MRN3820,MRN,"3820",884,415,6,0,0,1,0,0
MRN3830,MRN,"3830",650,337,6,1,1,1,0,4
MRN3840,MRN,"3840",1318,550,20,4,0,3,2,0
MRN4500,MRN,"4500",1149,575,8,1,1,1,0,1
MRN4510,MRN,"4510",1600,803,3,0,1,1,0,5
